repository_url,commit_sha,draw_rank,reviewer,eligibility_verdict,verdict,field,initial_value,proposed_value,evidence,reason
https://github.com/didar-ali-deed/A-hybrid-Approach-To-SER,5f704dd990a586d0485dca16aeb66048e049a8ee,17,p0_8_voiceprint,agree,agree,,,,Frozen HEAD verified; scripts/preprocess.py:L93-L110; scripts/wav2vec_feature_extraction.py:L13-L54; scripts/train_emotion_classifier.py:L52-L175; both classifier paths and results files reviewed; https://github.com/didar-ali-deed/A-hybrid-Approach-To-SER/blob/5f704dd990a586d0485dca16aeb66048e049a8ee/scripts/train_emotion_classifier.py#L52-L175; https://github.com/didar-ali-deed/A-hybrid-Approach-To-SER/blob/5f704dd990a586d0485dca16aeb66048e049a8ee/results/results.txt#L1,Independent frozen-commit reread found the Stage-B eligibility decision and all 38 audit fields consistent with the protocol.
https://github.com/fdebrain/Speech-Emotion-Recognition-Emo-DB,55bc617644d61d8c5ce9d46df954776ece525f45,18,p0_8_voiceprint,agree,agree,,,,"Frozen HEAD verified; modules/formatter.py:L18-L64; app.py:L33-L39; modules/pipeline.py and modules/training.py:L63-L76; emo_db_SER.ipynb:L204-L212,L522-L595,L843-L900; https://github.com/fdebrain/Speech-Emotion-Recognition-Emo-DB/blob/55bc617644d61d8c5ce9d46df954776ece525f45/modules/formatter.py#L18-L64; https://github.com/fdebrain/Speech-Emotion-Recognition-Emo-DB/blob/55bc617644d61d8c5ce9d46df954776ece525f45/emo_db_SER.ipynb#L522-L595",Independent frozen-commit reread found the Stage-B eligibility decision and all 38 audit fields consistent with the protocol.
https://github.com/Susi-brambilla/emotion-recognition-RAVDESS,7f56fb9ca521c37a06c0a856641536b547eca483,19,p0_8_voiceprint,agree,agree,,,,"Frozen HEAD verified; Susanna-Brambilla.pdf:p.5 Table 1 and p.7 visually reread; feature_extractor.py:L47-L120,L183-L186; train_val_set.py:L39-L114; audio/video model train-test paths reviewed; https://github.com/Susi-brambilla/emotion-recognition-RAVDESS/blob/7f56fb9ca521c37a06c0a856641536b547eca483/train_val_set.py#L39-L114; https://github.com/Susi-brambilla/emotion-recognition-RAVDESS/blob/7f56fb9ca521c37a06c0a856641536b547eca483/Susanna-Brambilla.pdf","Independent frozen-commit reread found the Stage-B eligibility decision and all 38 audit fields consistent with the protocol, including the PDF values and paper-code limitation."
https://github.com/Omkar-Gode/Speech-Emotion-Recognition,ee0719fab738c68914a71ababe5a914a29fc6cbd,20,p0_8_voiceprint,agree,agree,,,,"Frozen HEAD verified; README.md:L3-L5; Speech_Emotion_Recognition.ipynb:L1894-L1952,L2640-L2736,L3141-L3197,L3545-L3561; https://github.com/Omkar-Gode/Speech-Emotion-Recognition/blob/ee0719fab738c68914a71ababe5a914a29fc6cbd/Speech_Emotion_Recognition.ipynb#L1894-L1952; https://github.com/Omkar-Gode/Speech-Emotion-Recognition/blob/ee0719fab738c68914a71ababe5a914a29fc6cbd/Speech_Emotion_Recognition.ipynb#L2640-L3197",Independent frozen-commit reread found the Stage-B eligibility decision and all 38 audit fields consistent with the protocol.
https://github.com/Kani2k06/CODEALPHA-TASK-2,2eebb43d86c9121b7fb700c540704f512617d3f1,21,qa,agree,agree,,,,training.py:L18-L33 defines and calls only load_tess_data; training.py:L48-L74 trains and evaluates only that TESS flow; https://github.com/Kani2k06/CODEALPHA-TASK-2/blob/2eebb43d86c9121b7fb700c540704f512617d3f1/training.py#L18-L74,"Stage-B exclusion agrees: README mentions RAVDESS and EMO-DB, but the frozen active path evaluates only TESS, so E2_target_not_evaluated is the first applicable exclusion."
https://github.com/daribdb/speech-emotion-recognition-iemocap,785c4433a31ff0bfe86eee5a6230a4fa5aebc6dc,22,qa,agree,agree,,,,"iemocap_emotion_recognition_csv.ipynb:L201-L240 parses speaker identity; L793-L924 implements ten speaker-held-out folds with a separate validation speaker, train-only augmentation, validation checkpointing and one post-selection test call; L943-L952 reports across-fold mean and SD; https://github.com/daribdb/speech-emotion-recognition-iemocap/blob/785c4433a31ff0bfe86eee5a6230a4fa5aebc6dc/iemocap_emotion_recognition_csv.ipynb#L793-L952","All 38 fields agree after independent static reread; the README-designated main notebook, not the secondary random-split notebook, is the audited primary path."
https://github.com/Yaowan410/Emotion-Aware-subtitles,dc64ec9a268d2229211b51b9c76bf6fff01f6c49,23,qa,agree,agree,,,,Model.py:L38-L64 fixes seed 42; L90-L101 makes one label-stratified 90/10 utterance split; L177-L215 uses deterministic per-utterance processing without augmentation; L368-L481 selects the best checkpoint on the sole holdout; bundled PDF pp.1-3 and 7 plus Result/WechatIMG1657.jpg support the reported validation result and the documented code-paper mismatch; https://github.com/Yaowan410/Emotion-Aware-subtitles/blob/dc64ec9a268d2229211b51b9c76bf6fff01f6c49/Model.py#L90-L101,"All 38 fields agree. The paper specifies random six-second crops and Gaussian noise, but frozen Model.py deterministically truncates both loaders and adds neither; retaining paper_code_discrepancy=yes, result_code_link=partial and evidence_strength=medium is warranted."
https://github.com/Mayureshkore07/Cross-Dataset-Speech-Emotion-Recognition-Using-Deep-Learning,7172379c53268a4f0b7fceacb91792efeddca247,24,qb,agree,agree,,,,"README.md:L14,L53-L60,L215-L244; notebooks/01_Data_Preparation/01_prepare_ravdess.ipynb and 02_prepare_crema_d.ipynb retain corpus-qualified speaker IDs; 04_dataset_split.ipynb:L220-L288 creates and verifies speaker-disjoint sets; 23_CNN_3emotions.ipynb:L39-L145,L285-L400 closes the final data, normalization, validation and test path; https://github.com/Mayureshkore07/Cross-Dataset-Speech-Emotion-Recognition-Using-Deep-Learning/blob/7172379c53268a4f0b7fceacb91792efeddca247/notebooks/01_Data_Preparation/04_dataset_split.ipynb#L220-L288; https://github.com/Mayureshkore07/Cross-Dataset-Speech-Emotion-Recognition-Using-Deep-Learning/blob/7172379c53268a4f0b7fceacb91792efeddca247/notebooks/04_Final_Model/23_CNN_3emotions.ipynb#L39-L145; https://github.com/Mayureshkore07/Cross-Dataset-Speech-Emotion-Recognition-Using-Deep-Learning/blob/7172379c53268a4f0b7fceacb91792efeddca247/notebooks/04_Final_Model/23_CNN_3emotions.ipynb#L285-L400","Frozen HEAD, Stage-B eligibility and all 38 initial fields agree after independent static reread."
https://github.com/VeerR13/Speech-Emotion-Recognition,39473a22021ffe5a661bf6c53380309ba7a533ef,25,qb,agree,disagree,result_code_link,direct,partial,"README.md:L15-L25 claims standard-test accuracy=89.29% and macro-F1=91.09% without TTA; SER_v2_kaggle.ipynb:L245-L252 has no stored output and computes standard accuracy but macro-F1 only for TTA; SER_colab_eval.ipynb:L400-L436 loads an externally supplied best_ser_v2.keras, computes standard accuracy at L427-L428, and computes macro-F1 only from TTA predictions at L434-L436; the frozen tree contains models/best_ser_model.keras, not the referenced best_ser_v2.keras; https://github.com/VeerR13/Speech-Emotion-Recognition/blob/39473a22021ffe5a661bf6c53380309ba7a533ef/README.md#L15-L25; https://github.com/VeerR13/Speech-Emotion-Recognition/blob/39473a22021ffe5a661bf6c53380309ba7a533ef/SER_v2_kaggle.ipynb#L245-L252; https://github.com/VeerR13/Speech-Emotion-Recognition/blob/39473a22021ffe5a661bf6c53380309ba7a533ef/SER_colab_eval.ipynb#L400-L436","The standard-accuracy evaluation path is direct, but the exact claimed standard/no-TTA macro-F1 and the referenced weight are not closed inside the frozen repository. The combined reported result is therefore only partially linked, not fully direct."
https://github.com/yipenglai/Audio-Emotion-Classification,426d7d473238777ef4e33fdb8d8e053f8cdaae48,26,qb,agree,agree,,,,"meta_data.csv:L1-L10 identifies RAVDESS utterance metadata including actors; crnn/train.ipynb:L158-L176 defines the seven-class run, L208-L287 repeatedly scores the held-out fold and retains its maximum macro recall, L4635-L4709 fits normalization on each training fold and performs four label-only StratifiedKFold runs, and L14392-L14440 stores four fold values plus mean=0.68155 and SD=0.01009; https://github.com/yipenglai/Audio-Emotion-Classification/blob/426d7d473238777ef4e33fdb8d8e053f8cdaae48/crnn/train.ipynb#L208-L287; https://github.com/yipenglai/Audio-Emotion-Classification/blob/426d7d473238777ef4e33fdb8d8e053f8cdaae48/crnn/train.ipynb#L4635-L4709; https://github.com/yipenglai/Audio-Emotion-Classification/blob/426d7d473238777ef4e33fdb8d8e053f8cdaae48/crnn/train.ipynb#L14392-L14440","Frozen HEAD, Stage-B eligibility and all 38 initial fields agree after independent static reread."
https://github.com/VishHUB1/Multimodal-SER,f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc,27,qc,agree,disagree,split_by_dataset,"CREMA-D=random image/utterance-level 70/30 stratified holdout, random_state=42","CREMA-D=random framed-spectrogram-window/image-level 70/30 stratified holdout, random_state=42; no grouping by source utterance or actor",Mel_framing_window.py:L64-L125 creates several named window images per source utterance before Inception_framing.py:L31-L43 loads every image and L156-L176 applies ordinary train_test_split over image paths and labels without utterance/actor groups; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Mel_framing_window.py#L64-L125; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L31-L43; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L156-L176,The initial image/utterance wording conflates two analysis units. The frozen path splits generated window images and carries neither source-utterance nor actor identifiers into the splitter.
https://github.com/VishHUB1/Multimodal-SER,f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc,27,qc,agree,disagree,split_evidence,Inception_framing.py:L156-L176 performs ordinary train_test_split over spectrogram paths and labels; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L156-L176,Mel_framing_window.py:L64-L125 writes multiple spec_i_window_w images per source file; Inception_framing.py:L31-L43 loads all generated images and L156-L176 randomly splits those image paths with no source-utterance/actor groups; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Mel_framing_window.py#L64-L125; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L31-L43; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L156-L176,The initial evidence proves a random image split but omits the upstream one-to-many source-utterance-to-window generation needed to identify the actual split unit.,The proposed evidence closes the upstream one-to-many source-utterance-to-window generation and the downstream ungrouped image split that the initial evidence omitted.
https://github.com/VishHUB1/Multimodal-SER,f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc,27,qc,agree,disagree,test_selection,test_exposed_each_epoch,yes_explicit,"framing_window_analyzer.py:L137-L173 trains and evaluates each candidate window on X_test; L178-L220 assigns half of the selection score to test_accuracy and returns the maximum; L222-L263 calls this selection workflow; Mel_framing_window.py:L47-L51 labels the fixed 31-frame setting as a parameter from analysis; README.md:L1-L2 highlights that 31-frame setting and the 75%-to-94% claim; Inception_framing.py:L45-L109,L188-L206 additionally reuses its sole test loader every epoch; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L137-L173; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L178-L220; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L222-L263; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Mel_framing_window.py#L47-L51; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/README.md#L1-L2; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L45-L109; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L188-L206",The frozen analysis path does more than expose a holdout each epoch: it programmatically chooses the window-size hyperparameter partly from holdout test accuracy. Under the frozen dictionary this is yes_explicit and subsumes the separately observed per-epoch exposure.
https://github.com/VishHUB1/Multimodal-SER,f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc,27,qc,agree,disagree,test_selection_by_dataset,CREMA-D=the sole test loader is passed as val_loader and scored every epoch; no automatic best-epoch selection statement is present,CREMA-D=the sole held-out subset is reused each epoch; the window-size analyzer also scores candidate windows on X_test and programmatically chooses the optimum partly from test_accuracy; no independent final test is documented,framing_window_analyzer.py:L137-L173 sends X_test to validation_data and model.evaluate; L178-L220 uses test_accuracy in the maximizing score; L222-L263 executes the candidate-window search; Inception_framing.py:L188-L206 passes and reuses test_loader; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L137-L220; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L222-L263; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L188-L206,The initial detail records per-epoch exposure but omits the explicit holdout-driven window selection that fixes the README-highlighted 31-frame configuration.
https://github.com/VishHUB1/Multimodal-SER,f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc,27,qc,agree,disagree,test_selection_evidence,Inception_framing.py:L45-L109 evaluates val_loader each epoch and L188-L206 passes/reuses test_loader; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L45-L109,"framing_window_analyzer.py:L137-L173 uses X_test for every candidate's validation and evaluation; L178-L220 directly includes test_accuracy in the maximizing window score; L222-L263 invokes the search. Mel_framing_window.py:L47-L51 fixes a 31-frame parameter from analysis, and README.md:L1-L2 highlights that setting/result. Inception_framing.py:L45-L109,L188-L206 separately scores the final test loader each epoch; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L137-L173; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L178-L220; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/framing_window_analyzer.py#L222-L263; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Mel_framing_window.py#L47-L51; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/README.md#L1-L2; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L45-L109; https://github.com/VishHUB1/Multimodal-SER/blob/f268b8309889cfc59a2dc8e1cf4aa4c47eb631fc/Inception_framing.py#L188-L206",The initial evidence omits the definition-call-data-flow chain for explicit window selection and its sole permalink does not cover the cited L188-L206 test-loader reuse.,The proposed evidence closes the analyzer definition-call-data-flow chain and adds the missing permanent link for Inception_framing.py:L188-L206.
https://github.com/VINUVPOTTY/voice-emotion-recognition-ravdess,6a861f77a01ca7ad75336219f220920ce0a36af3,28,p0_7_reliability,agree,agree,,,,"train.py:L33-L49,L54-L109,L138-L157; README.md:L165-L175; https://github.com/VINUVPOTTY/voice-emotion-recognition-ravdess/blob/6a861f77a01ca7ad75336219f220920ce0a36af3/train.py#L54-L109; https://github.com/VINUVPOTTY/voice-emotion-recognition-ravdess/blob/6a861f77a01ca7ad75336219f220920ce0a36af3/train.py#L138-L157","Frozen HEAD, Stage-B eligibility, all 38 fields, and every cited active-path judgment agree; no field change proposed."
https://github.com/flaviorainhoavila/IEMOCAPspeechEmotionRecognition,ac73e9f95b23f132cdf60ccbd39d0807b60e2db0,29,p0_7_reliability,agree,agree,,,,"emo_rec.ipynb:L122-L133,L250-L355; https://github.com/flaviorainhoavila/IEMOCAPspeechEmotionRecognition/blob/ac73e9f95b23f132cdf60ccbd39d0807b60e2db0/emo_rec.ipynb#L122-L133; https://github.com/flaviorainhoavila/IEMOCAPspeechEmotionRecognition/blob/ac73e9f95b23f132cdf60ccbd39d0807b60e2db0/emo_rec.ipynb#L250-L355","Frozen HEAD, Stage-B eligibility, all 38 fields, and the sole random validation-holdout path agree; no field change proposed."
https://github.com/vikrant-3009/SpeechEmotionRecognition,8268ac652980817c71da0215da5fc2a5f949711c,30,p0_7_reliability,agree,disagree,repetition_evidence,main.ipynb:L85-L110 creates one split and L193-L232 one fit/evaluation; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L85-L110,"main.ipynb:L77-L98 defines and calls one ordinary split; L127-L182 defines one classifier, one fit, one prediction, and one score; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L77-L98; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L127-L182",single split: https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L77-L98; single fit/evaluation: https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L127-L182,"The second initial range L193-L232 is out of range; evaluation_repetition=single_split_single_seed, n_folds=1, n_seeds=1, and variance_reported=none remain unchanged."
https://github.com/vikrant-3009/SpeechEmotionRecognition,8268ac652980817c71da0215da5fc2a5f949711c,30,p0_7_reliability,agree,disagree,result_evidence,main.ipynb:L229-L232 stores Accuracy: 56.77%; L156-L165 stores the 576/192 train/test counts; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L229-L232,main.ipynb:L110-L118 stores the 576/192 train/test counts and L168-L182 stores Accuracy: 56.77%; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L110-L118; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L168-L182,main.ipynb has 211 physical lines; counts: https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L110-L118; accuracy: https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L168-L182,The initial #L229-L232 anchor is out of range and L156-L165 does not contain the counts; the reported result itself remains unchanged.
https://github.com/vikrant-3009/SpeechEmotionRecognition,8268ac652980817c71da0215da5fc2a5f949711c,30,p0_7_reliability,agree,disagree,test_selection_evidence,"main.ipynb:L193-L232 fits once, then predicts/evaluates test without test-driven checkpoint selection; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L193-L232","main.ipynb:L127-L151 initializes MLPClassifier(max_iter=500) and fits once; L160-L182 predicts and scores the test set only after fitting, with no test-driven checkpoint selection; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L127-L151; https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L160-L182",classifier/fit: https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L127-L151; later test prediction/score: https://github.com/vikrant-3009/SpeechEmotionRecognition/blob/8268ac652980817c71da0215da5fc2a5f949711c/main.ipynb#L160-L182,The initial L193-L232 range extends past EOF and points into notebook metadata rather than the fit/evaluation cells; test_selection=no_fixed_training remains unchanged.
https://github.com/AitanaESCI/speech-emotion-recognition,ccec93c7605cd4b962a561b1d0e90e2e9af429e5,31,p0_7_reliability,agree,agree,,,,"README.md:L167-L170,L415-L435,L478-L489; shared-dataset-loader/nbdev-upc-aidl-iemocap-datasets/src/nbdev_upc_aidl_iemocap_datasets/core.py:L531-L547,L775-L824; train-cli/models/wavlm.py:L43-L107,L140-L202; train-cli/train.py:L432-L499,L573-L718; https://github.com/AitanaESCI/speech-emotion-recognition/blob/ccec93c7605cd4b962a561b1d0e90e2e9af429e5/README.md#L415-L435","Frozen HEAD, Stage-B eligibility, all 38 fields, fixed speaker partitions, WavLM raw-audio path, and documented across-test model selection agree; no field change proposed."
https://github.com/GaybsGimenez/RAVDESS-Speech-Emotion-Recognition-SER,9557d621afb724d3dd3b4fe16918c6dbd484c527,32,p0_7_reliability,agree,agree,,,,"Reconhecimento_de_Emoções_pela_Fala_RAVDESS.ipynb:L1262-L1272,L12718-L12720,L13058-L13085,L13323-L13379,L13979-L14000; https://github.com/GaybsGimenez/RAVDESS-Speech-Emotion-Recognition-SER/blob/9557d621afb724d3dd3b4fe16918c6dbd484c527/Reconhecimento_de_Emo%C3%A7%C3%B5es_pela_Fala_RAVDESS.ipynb#L13323-L13379","Frozen HEAD, Stage-B eligibility, all 38 fields, ordinary utterance split, test-as-validation checkpointing, and stored metrics agree; no field change proposed."
https://github.com/Abhiramkura/Speech-Emotion-recognition-using-deformable-convolutional-neural-networks,3e73295a4446ec1a708485c27ff4570e9afdff95,33,p0_7_reliability,agree,agree,,,,"DCNN_model.ipynb:L330-L354,L770-L814,L879-L914,L1003-L1020,L1604-L1706; https://github.com/Abhiramkura/Speech-Emotion-recognition-using-deformable-convolutional-neural-networks/blob/3e73295a4446ec1a708485c27ff4570e9afdff95/DCNN_model.ipynb#L879-L914; https://github.com/Abhiramkura/Speech-Emotion-recognition-using-deformable-convolutional-neural-networks/blob/3e73295a4446ec1a708485c27ff4570e9afdff95/DCNN_model.ipynb#L1003-L1020","Frozen HEAD, Stage-B eligibility, all 38 fields, pooled label-stratified splits, per-utterance normalization, separate validation, and stored test metrics agree; no field change proposed."
https://github.com/mzarvandi/SER-wav2vec,3a78aa177edc4e847bcfccbffc2cd88d0aab96f6,34,p0_7_reliability,agree,agree,,,,"SER-wav2vec.ipynb:L409-L418,L542-L566,L577-L646,L1059-L1067,L1356-L1388; https://github.com/mzarvandi/SER-wav2vec/blob/3a78aa177edc4e847bcfccbffc2cd88d0aab96f6/SER-wav2vec.ipynb#L409-L418; https://github.com/mzarvandi/SER-wav2vec/blob/3a78aa177edc4e847bcfccbffc2cd88d0aab96f6/SER-wav2vec.ipynb#L1356-L1388","Frozen HEAD, Stage-B eligibility, all 38 fields, unresolved external split provenance, one interrupted training attempt, and one stored post-interruption test pass agree; no field change proposed."
