speaker,draw,path,sentence,acted_label,voice_vote_row_id,voice_plurality,tie,num_responses,fractional_plurality_match,intended_label_vote_share,voice_agreement
1016,0,1016_MTI_DIS_XX.wav,MTI,D,101263,H,False,9,0,0.1111111111111111,0.5555555555555556
1016,0,1016_MTI_FEA_XX.wav,MTI,F,101262,F,False,11,1.0,0.36363636363636365,0.36363636363636365
1016,0,1016_MTI_HAP_XX.wav,MTI,H,101259,N,False,9,0,0.3333333333333333,0.6666666666666666
1016,0,1016_MTI_NEU_XX.wav,MTI,N,101258,N,False,7,1.0,1.0,1.0
1016,0,1016_MTI_SAD_XX.wav,MTI,S,101260,N,False,9,0,0.2222222222222222,0.4444444444444444
1016,0,1016_TAI_ANG_XX.wav,TAI,A,101255,F,False,9,0,0.2222222222222222,0.3333333333333333
1016,0,1016_TAI_DIS_XX.wav,TAI,D,101257,D,False,10,1.0,0.4,0.4
1016,0,1016_TAI_FEA_XX.wav,TAI,F,101256,F,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,0,1016_TAI_HAP_XX.wav,TAI,H,101253,H,False,6,1.0,0.8333333333333334,0.8333333333333334
1016,0,1016_TAI_NEU_XX.wav,TAI,N,101252,N,False,10,1.0,0.8,0.8
1016,0,1016_TAI_SAD_XX.wav,TAI,S,101254,D,False,8,0,0.25,0.5
1016,0,1016_TIE_ANG_XX.wav,TIE,A,101237,A,False,10,1.0,0.5,0.5
1016,0,1016_TIE_DIS_XX.wav,TIE,D,101239,A:D,True,8,0.5,0.375,0.375
1016,0,1016_TIE_FEA_XX.wav,TIE,F,101238,A,False,9,0,0.2222222222222222,0.5555555555555556
1016,0,1016_TIE_HAP_XX.wav,TIE,H,101235,H:N,True,8,0.5,0.375,0.375
1016,0,1016_TIE_NEU_XX.wav,TIE,N,101234,N,False,9,1.0,0.7777777777777778,0.7777777777777778
1016,0,1016_TIE_SAD_XX.wav,TIE,S,101236,N,False,10,0,0.3,0.5
1016,0,1016_TSI_ANG_XX.wav,TSI,A,101291,A,False,10,1.0,0.4,0.4
1016,0,1016_TSI_DIS_XX.wav,TSI,D,101293,D,False,9,1.0,0.6666666666666666,0.6666666666666666
1016,0,1016_TSI_FEA_XX.wav,TSI,F,101292,F,False,10,1.0,0.7,0.7
1016,0,1016_TSI_HAP_XX.wav,TSI,H,101289,F:N,True,10,0,0.1,0.4
1016,0,1016_TSI_NEU_XX.wav,TSI,N,101288,N,False,9,1.0,0.8888888888888888,0.8888888888888888
1016,0,1016_TSI_SAD_XX.wav,TSI,S,101290,D,False,9,0,0.0,0.4444444444444444
1016,0,1016_WSI_ANG_XX.wav,WSI,A,101297,A,False,10,1.0,0.9,0.9
1016,0,1016_WSI_DIS_XX.wav,WSI,D,101299,A,False,10,0,0.3,0.7
1016,0,1016_WSI_FEA_XX.wav,WSI,F,101298,S,False,8,0,0.0,0.875
1016,0,1016_WSI_HAP_XX.wav,WSI,H,101295,A,False,10,0,0.0,0.5
1016,0,1016_WSI_NEU_XX.wav,WSI,N,101294,N,False,10,1.0,0.9,0.9
1016,0,1016_WSI_SAD_XX.wav,WSI,S,101296,N,False,8,0,0.25,0.375
1016,1,1016_DFA_ANG_XX.wav,DFA,A,101279,A,False,9,1.0,1.0,1.0
1016,1,1016_DFA_DIS_XX.wav,DFA,D,101281,A,False,9,0,0.3333333333333333,0.6666666666666666
1016,1,1016_DFA_FEA_XX.wav,DFA,F,101280,F:N,True,9,0.5,0.3333333333333333,0.3333333333333333
1016,1,1016_DFA_HAP_XX.wav,DFA,H,101277,N,False,8,0,0.375,0.625
1016,1,1016_DFA_NEU_XX.wav,DFA,N,101276,N,False,10,1.0,0.7,0.7
1016,1,1016_DFA_SAD_XX.wav,DFA,S,101278,S,False,10,1.0,0.7,0.7
1016,1,1016_IEO_ANG_MD.wav,IEO,A,101226,A,False,9,1.0,0.5555555555555556,0.5555555555555556
1016,1,1016_IEO_DIS_MD.wav,IEO,D,101232,D,False,10,1.0,0.4,0.4
1016,1,1016_IEO_FEA_MD.wav,IEO,F,101229,N,False,8,0,0.0,0.75
1016,1,1016_IEO_HAP_MD.wav,IEO,H,101220,N,False,10,0,0.4,0.5
1016,1,1016_IEO_NEU_XX.wav,IEO,N,101218,N,False,11,1.0,1.0,1.0
1016,1,1016_IEO_SAD_MD.wav,IEO,S,101223,N,False,10,0,0.2,0.5
1016,1,1016_IOM_ANG_XX.wav,IOM,A,101243,N,False,10,0,0.1,0.7
1016,1,1016_IOM_DIS_XX.wav,IOM,D,101245,N,False,8,0,0.25,0.5
1016,1,1016_IOM_FEA_XX.wav,IOM,F,101244,N,False,9,0,0.0,0.6666666666666666
1016,1,1016_IOM_HAP_XX.wav,IOM,H,101241,N,False,9,0,0.1111111111111111,0.8888888888888888
1016,1,1016_IOM_NEU_XX.wav,IOM,N,101240,N,False,9,1.0,1.0,1.0
1016,1,1016_IOM_SAD_XX.wav,IOM,S,101242,N,False,9,0,0.3333333333333333,0.4444444444444444
1016,1,1016_ITH_ANG_XX.wav,ITH,A,101273,A,False,11,1.0,0.8181818181818182,0.8181818181818182
1016,1,1016_ITH_DIS_XX.wav,ITH,D,101275,N,False,9,0,0.1111111111111111,0.7777777777777778
1016,1,1016_ITH_FEA_XX.wav,ITH,F,101274,F,False,10,1.0,0.7,0.7
1016,1,1016_ITH_HAP_XX.wav,ITH,H,101271,H:N,True,10,0.5,0.5,0.5
1016,1,1016_ITH_NEU_XX.wav,ITH,N,101270,N,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,1,1016_ITH_SAD_XX.wav,ITH,S,101272,S,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,1,1016_ITS_ANG_XX.wav,ITS,A,101285,A,False,10,1.0,0.6,0.6
1016,1,1016_ITS_DIS_XX.wav,ITS,D,101287,D,False,10,1.0,0.5,0.5
1016,1,1016_ITS_FEA_XX.wav,ITS,F,101286,N,False,9,0,0.3333333333333333,0.4444444444444444
1016,1,1016_ITS_HAP_XX.wav,ITS,H,101283,H,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,1,1016_ITS_NEU_XX.wav,ITS,N,101282,N,False,10,1.0,0.9,0.9
1016,1,1016_ITS_SAD_XX.wav,ITS,S,101284,N,False,7,0,0.0,0.8571428571428571
1016,1,1016_IWL_ANG_XX.wav,IWL,A,101267,A,False,11,1.0,0.8181818181818182,0.8181818181818182
1016,1,1016_IWL_DIS_XX.wav,IWL,D,101269,D:H,True,11,0.5,0.36363636363636365,0.36363636363636365
1016,1,1016_IWL_FEA_XX.wav,IWL,F,101268,A,False,10,0,0.1,0.7
1016,1,1016_IWL_HAP_XX.wav,IWL,H,101265,N,False,11,0,0.18181818181818182,0.6363636363636364
1016,1,1016_IWL_NEU_XX.wav,IWL,N,101264,N,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,1,1016_IWL_SAD_XX.wav,IWL,S,101266,S,False,11,1.0,0.6363636363636364,0.6363636363636364
1016,1,1016_IWW_ANG_XX.wav,IWW,A,101249,A,False,9,1.0,0.4444444444444444,0.4444444444444444
1016,1,1016_IWW_DIS_XX.wav,IWW,D,101251,N,False,9,0,0.1111111111111111,0.3333333333333333
1016,1,1016_IWW_FEA_XX.wav,IWW,F,101250,F:N,True,10,0.5,0.5,0.5
1016,1,1016_IWW_HAP_XX.wav,IWW,H,101247,N,False,9,0,0.3333333333333333,0.4444444444444444
1016,1,1016_IWW_NEU_XX.wav,IWW,N,101246,N,False,8,1.0,0.75,0.75
1016,1,1016_IWW_SAD_XX.wav,IWW,S,101248,N,False,10,0,0.2,0.5
1016,1,1016_MTI_ANG_XX.wav,MTI,A,101261,A,False,10,1.0,1.0,1.0
1016,1,1016_MTI_DIS_XX.wav,MTI,D,101263,H,False,9,0,0.1111111111111111,0.5555555555555556
1016,1,1016_MTI_FEA_XX.wav,MTI,F,101262,F,False,11,1.0,0.36363636363636365,0.36363636363636365
1016,1,1016_MTI_HAP_XX.wav,MTI,H,101259,N,False,9,0,0.3333333333333333,0.6666666666666666
1016,1,1016_MTI_NEU_XX.wav,MTI,N,101258,N,False,7,1.0,1.0,1.0
1016,1,1016_MTI_SAD_XX.wav,MTI,S,101260,N,False,9,0,0.2222222222222222,0.4444444444444444
1016,1,1016_TAI_ANG_XX.wav,TAI,A,101255,F,False,9,0,0.2222222222222222,0.3333333333333333
1016,1,1016_TAI_DIS_XX.wav,TAI,D,101257,D,False,10,1.0,0.4,0.4
1016,1,1016_TAI_FEA_XX.wav,TAI,F,101256,F,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,1,1016_TAI_HAP_XX.wav,TAI,H,101253,H,False,6,1.0,0.8333333333333334,0.8333333333333334
1016,1,1016_TAI_NEU_XX.wav,TAI,N,101252,N,False,10,1.0,0.8,0.8
1016,1,1016_TAI_SAD_XX.wav,TAI,S,101254,D,False,8,0,0.25,0.5
1016,1,1016_TIE_ANG_XX.wav,TIE,A,101237,A,False,10,1.0,0.5,0.5
1016,1,1016_TIE_DIS_XX.wav,TIE,D,101239,A:D,True,8,0.5,0.375,0.375
1016,1,1016_TIE_FEA_XX.wav,TIE,F,101238,A,False,9,0,0.2222222222222222,0.5555555555555556
1016,1,1016_TIE_HAP_XX.wav,TIE,H,101235,H:N,True,8,0.5,0.375,0.375
1016,1,1016_TIE_NEU_XX.wav,TIE,N,101234,N,False,9,1.0,0.7777777777777778,0.7777777777777778
1016,1,1016_TIE_SAD_XX.wav,TIE,S,101236,N,False,10,0,0.3,0.5
1016,1,1016_TSI_ANG_XX.wav,TSI,A,101291,A,False,10,1.0,0.4,0.4
1016,1,1016_TSI_DIS_XX.wav,TSI,D,101293,D,False,9,1.0,0.6666666666666666,0.6666666666666666
1016,1,1016_TSI_FEA_XX.wav,TSI,F,101292,F,False,10,1.0,0.7,0.7
1016,1,1016_TSI_HAP_XX.wav,TSI,H,101289,F:N,True,10,0,0.1,0.4
1016,1,1016_TSI_NEU_XX.wav,TSI,N,101288,N,False,9,1.0,0.8888888888888888,0.8888888888888888
1016,1,1016_TSI_SAD_XX.wav,TSI,S,101290,D,False,9,0,0.0,0.4444444444444444
1016,1,1016_WSI_ANG_XX.wav,WSI,A,101297,A,False,10,1.0,0.9,0.9
1016,1,1016_WSI_DIS_XX.wav,WSI,D,101299,A,False,10,0,0.3,0.7
1016,1,1016_WSI_FEA_XX.wav,WSI,F,101298,S,False,8,0,0.0,0.875
1016,1,1016_WSI_HAP_XX.wav,WSI,H,101295,A,False,10,0,0.0,0.5
1016,1,1016_WSI_NEU_XX.wav,WSI,N,101294,N,False,10,1.0,0.9,0.9
1016,1,1016_WSI_SAD_XX.wav,WSI,S,101296,N,False,8,0,0.25,0.375
1016,2,1016_DFA_ANG_XX.wav,DFA,A,101279,A,False,9,1.0,1.0,1.0
1016,2,1016_DFA_DIS_XX.wav,DFA,D,101281,A,False,9,0,0.3333333333333333,0.6666666666666666
1016,2,1016_DFA_FEA_XX.wav,DFA,F,101280,F:N,True,9,0.5,0.3333333333333333,0.3333333333333333
1016,2,1016_DFA_HAP_XX.wav,DFA,H,101277,N,False,8,0,0.375,0.625
1016,2,1016_DFA_NEU_XX.wav,DFA,N,101276,N,False,10,1.0,0.7,0.7
1016,2,1016_DFA_SAD_XX.wav,DFA,S,101278,S,False,10,1.0,0.7,0.7
1016,2,1016_IEO_ANG_MD.wav,IEO,A,101226,A,False,9,1.0,0.5555555555555556,0.5555555555555556
1016,2,1016_IEO_DIS_MD.wav,IEO,D,101232,D,False,10,1.0,0.4,0.4
1016,2,1016_IEO_FEA_MD.wav,IEO,F,101229,N,False,8,0,0.0,0.75
1016,2,1016_IEO_HAP_MD.wav,IEO,H,101220,N,False,10,0,0.4,0.5
1016,2,1016_IEO_NEU_XX.wav,IEO,N,101218,N,False,11,1.0,1.0,1.0
1016,2,1016_IEO_SAD_MD.wav,IEO,S,101223,N,False,10,0,0.2,0.5
1016,2,1016_IOM_ANG_XX.wav,IOM,A,101243,N,False,10,0,0.1,0.7
1016,2,1016_IOM_DIS_XX.wav,IOM,D,101245,N,False,8,0,0.25,0.5
1016,2,1016_IOM_FEA_XX.wav,IOM,F,101244,N,False,9,0,0.0,0.6666666666666666
1016,2,1016_IOM_HAP_XX.wav,IOM,H,101241,N,False,9,0,0.1111111111111111,0.8888888888888888
1016,2,1016_IOM_NEU_XX.wav,IOM,N,101240,N,False,9,1.0,1.0,1.0
1016,2,1016_IOM_SAD_XX.wav,IOM,S,101242,N,False,9,0,0.3333333333333333,0.4444444444444444
1016,2,1016_ITH_ANG_XX.wav,ITH,A,101273,A,False,11,1.0,0.8181818181818182,0.8181818181818182
1016,2,1016_ITH_DIS_XX.wav,ITH,D,101275,N,False,9,0,0.1111111111111111,0.7777777777777778
1016,2,1016_ITH_FEA_XX.wav,ITH,F,101274,F,False,10,1.0,0.7,0.7
1016,2,1016_ITH_HAP_XX.wav,ITH,H,101271,H:N,True,10,0.5,0.5,0.5
1016,2,1016_ITH_NEU_XX.wav,ITH,N,101270,N,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,2,1016_ITH_SAD_XX.wav,ITH,S,101272,S,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,2,1016_ITS_ANG_XX.wav,ITS,A,101285,A,False,10,1.0,0.6,0.6
1016,2,1016_ITS_DIS_XX.wav,ITS,D,101287,D,False,10,1.0,0.5,0.5
1016,2,1016_ITS_FEA_XX.wav,ITS,F,101286,N,False,9,0,0.3333333333333333,0.4444444444444444
1016,2,1016_ITS_HAP_XX.wav,ITS,H,101283,H,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,2,1016_ITS_NEU_XX.wav,ITS,N,101282,N,False,10,1.0,0.9,0.9
1016,2,1016_ITS_SAD_XX.wav,ITS,S,101284,N,False,7,0,0.0,0.8571428571428571
1016,2,1016_IWL_ANG_XX.wav,IWL,A,101267,A,False,11,1.0,0.8181818181818182,0.8181818181818182
1016,2,1016_IWL_DIS_XX.wav,IWL,D,101269,D:H,True,11,0.5,0.36363636363636365,0.36363636363636365
1016,2,1016_IWL_FEA_XX.wav,IWL,F,101268,A,False,10,0,0.1,0.7
1016,2,1016_IWL_HAP_XX.wav,IWL,H,101265,N,False,11,0,0.18181818181818182,0.6363636363636364
1016,2,1016_IWL_NEU_XX.wav,IWL,N,101264,N,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,2,1016_IWL_SAD_XX.wav,IWL,S,101266,S,False,11,1.0,0.6363636363636364,0.6363636363636364
1016,2,1016_IWW_ANG_XX.wav,IWW,A,101249,A,False,9,1.0,0.4444444444444444,0.4444444444444444
1016,2,1016_IWW_DIS_XX.wav,IWW,D,101251,N,False,9,0,0.1111111111111111,0.3333333333333333
1016,2,1016_IWW_FEA_XX.wav,IWW,F,101250,F:N,True,10,0.5,0.5,0.5
1016,2,1016_IWW_HAP_XX.wav,IWW,H,101247,N,False,9,0,0.3333333333333333,0.4444444444444444
1016,2,1016_IWW_NEU_XX.wav,IWW,N,101246,N,False,8,1.0,0.75,0.75
1016,2,1016_IWW_SAD_XX.wav,IWW,S,101248,N,False,10,0,0.2,0.5
1016,2,1016_MTI_ANG_XX.wav,MTI,A,101261,A,False,10,1.0,1.0,1.0
1016,2,1016_MTI_DIS_XX.wav,MTI,D,101263,H,False,9,0,0.1111111111111111,0.5555555555555556
1016,2,1016_MTI_FEA_XX.wav,MTI,F,101262,F,False,11,1.0,0.36363636363636365,0.36363636363636365
1016,2,1016_MTI_HAP_XX.wav,MTI,H,101259,N,False,9,0,0.3333333333333333,0.6666666666666666
1016,2,1016_MTI_NEU_XX.wav,MTI,N,101258,N,False,7,1.0,1.0,1.0
1016,2,1016_MTI_SAD_XX.wav,MTI,S,101260,N,False,9,0,0.2222222222222222,0.4444444444444444
1016,2,1016_TAI_ANG_XX.wav,TAI,A,101255,F,False,9,0,0.2222222222222222,0.3333333333333333
1016,2,1016_TAI_DIS_XX.wav,TAI,D,101257,D,False,10,1.0,0.4,0.4
1016,2,1016_TAI_FEA_XX.wav,TAI,F,101256,F,False,11,1.0,0.7272727272727273,0.7272727272727273
1016,2,1016_TAI_HAP_XX.wav,TAI,H,101253,H,False,6,1.0,0.8333333333333334,0.8333333333333334
1016,2,1016_TAI_NEU_XX.wav,TAI,N,101252,N,False,10,1.0,0.8,0.8
1016,2,1016_TAI_SAD_XX.wav,TAI,S,101254,D,False,8,0,0.25,0.5
1016,2,1016_TIE_ANG_XX.wav,TIE,A,101237,A,False,10,1.0,0.5,0.5
1016,2,1016_TIE_DIS_XX.wav,TIE,D,101239,A:D,True,8,0.5,0.375,0.375
1016,2,1016_TIE_FEA_XX.wav,TIE,F,101238,A,False,9,0,0.2222222222222222,0.5555555555555556
1016,2,1016_TIE_HAP_XX.wav,TIE,H,101235,H:N,True,8,0.5,0.375,0.375
1016,2,1016_TIE_NEU_XX.wav,TIE,N,101234,N,False,9,1.0,0.7777777777777778,0.7777777777777778
1016,2,1016_TIE_SAD_XX.wav,TIE,S,101236,N,False,10,0,0.3,0.5
1016,2,1016_TSI_ANG_XX.wav,TSI,A,101291,A,False,10,1.0,0.4,0.4
1016,2,1016_TSI_DIS_XX.wav,TSI,D,101293,D,False,9,1.0,0.6666666666666666,0.6666666666666666
1016,2,1016_TSI_FEA_XX.wav,TSI,F,101292,F,False,10,1.0,0.7,0.7
1016,2,1016_TSI_HAP_XX.wav,TSI,H,101289,F:N,True,10,0,0.1,0.4
1016,2,1016_TSI_NEU_XX.wav,TSI,N,101288,N,False,9,1.0,0.8888888888888888,0.8888888888888888
1016,2,1016_TSI_SAD_XX.wav,TSI,S,101290,D,False,9,0,0.0,0.4444444444444444
1016,2,1016_WSI_ANG_XX.wav,WSI,A,101297,A,False,10,1.0,0.9,0.9
1016,2,1016_WSI_DIS_XX.wav,WSI,D,101299,A,False,10,0,0.3,0.7
1016,2,1016_WSI_FEA_XX.wav,WSI,F,101298,S,False,8,0,0.0,0.875
1016,2,1016_WSI_HAP_XX.wav,WSI,H,101295,A,False,10,0,0.0,0.5
1016,2,1016_WSI_NEU_XX.wav,WSI,N,101294,N,False,10,1.0,0.9,0.9
1016,2,1016_WSI_SAD_XX.wav,WSI,S,101296,N,False,8,0,0.25,0.375
1017,0,1017_DFA_ANG_XX.wav,DFA,A,101361,N,False,9,0,0.1111111111111111,0.7777777777777778
1017,0,1017_DFA_DIS_XX.wav,DFA,D,101363,N,False,9,0,0.2222222222222222,0.6666666666666666
1017,0,1017_DFA_FEA_XX.wav,DFA,F,101362,N,False,10,0,0.2,0.6
1017,0,1017_DFA_HAP_XX.wav,DFA,H,101359,N,False,7,0,0.14285714285714285,0.8571428571428571
1017,0,1017_DFA_NEU_XX.wav,DFA,N,101358,N,False,8,1.0,0.875,0.875
1017,0,1017_DFA_SAD_XX.wav,DFA,S,101360,N,False,10,0,0.1,0.9
1017,0,1017_IEO_ANG_MD.wav,IEO,A,101308,F:N,True,10,0,0.0,0.4
1017,0,1017_IEO_DIS_MD.wav,IEO,D,101314,N,False,9,0,0.1111111111111111,0.6666666666666666
1017,0,1017_IEO_FEA_MD.wav,IEO,F,101311,N,False,10,0,0.0,0.8
1017,0,1017_IEO_HAP_MD.wav,IEO,H,101302,N,False,9,0,0.1111111111111111,0.7777777777777778
1017,0,1017_IEO_NEU_XX.wav,IEO,N,101300,N,False,10,1.0,1.0,1.0
1017,0,1017_IEO_SAD_MD.wav,IEO,S,101305,N,False,10,0,0.1,0.8
1017,0,1017_IOM_ANG_XX.wav,IOM,A,101325,N,False,7,0,0.14285714285714285,0.42857142857142855
1017,0,1017_IOM_DIS_XX.wav,IOM,D,101327,A,False,10,0,0.1,0.5
1017,0,1017_IOM_FEA_XX.wav,IOM,F,101326,N,False,10,0,0.0,0.5
1017,0,1017_IOM_HAP_XX.wav,IOM,H,101323,N,False,10,0,0.0,0.8
1017,0,1017_IOM_NEU_XX.wav,IOM,N,101322,N,False,8,1.0,0.75,0.75
1017,0,1017_IOM_SAD_XX.wav,IOM,S,101324,N,False,9,0,0.1111111111111111,0.5555555555555556
1017,0,1017_ITH_ANG_XX.wav,ITH,A,101355,D,False,10,0,0.0,0.8
1017,0,1017_ITH_DIS_XX.wav,ITH,D,101357,N,False,9,0,0.1111111111111111,0.4444444444444444
1017,0,1017_ITH_FEA_XX.wav,ITH,F,101356,N,False,9,0,0.0,1.0
1017,0,1017_ITH_HAP_XX.wav,ITH,H,101353,N,False,9,0,0.1111111111111111,0.8888888888888888
1017,0,1017_ITH_NEU_XX.wav,ITH,N,101352,N,False,10,1.0,0.9,0.9
1017,0,1017_ITH_SAD_XX.wav,ITH,S,101354,N,False,9,0,0.1111111111111111,0.5555555555555556
1017,0,1017_ITS_ANG_XX.wav,ITS,A,101367,N,False,10,0,0.0,0.6
1017,0,1017_ITS_DIS_XX.wav,ITS,D,101369,F,False,10,0,0.0,0.6
1017,0,1017_ITS_FEA_XX.wav,ITS,F,101368,N,False,9,0,0.2222222222222222,0.6666666666666666
1017,0,1017_ITS_HAP_XX.wav,ITS,H,101365,N,False,10,0,0.0,0.9
1017,0,1017_ITS_NEU_XX.wav,ITS,N,101364,N,False,8,1.0,0.625,0.625
1017,0,1017_ITS_SAD_XX.wav,ITS,S,101366,N,False,10,0,0.1,0.9
1017,0,1017_IWL_ANG_XX.wav,IWL,A,101349,N,False,8,0,0.125,0.625
1017,0,1017_IWL_DIS_XX.wav,IWL,D,101351,N,False,9,0,0.1111111111111111,0.5555555555555556
1017,0,1017_IWL_FEA_XX.wav,IWL,F,101350,N,False,9,0,0.0,0.7777777777777778
1017,0,1017_IWL_HAP_XX.wav,IWL,H,101347,N,False,8,0,0.125,0.625
1017,0,1017_IWL_NEU_XX.wav,IWL,N,101346,N,False,10,1.0,0.9,0.9
1017,0,1017_IWL_SAD_XX.wav,IWL,S,101348,N,False,10,0,0.1,0.8
1017,0,1017_IWW_DIS_XX.wav,IWW,D,101333,F,False,10,0,0.0,0.5
1017,0,1017_IWW_HAP_XX.wav,IWW,H,101329,N,False,10,0,0.2,0.5
1017,0,1017_IWW_NEU_XX.wav,IWW,N,101328,N,False,10,1.0,0.5,0.5
1017,0,1017_IWW_SAD_XX.wav,IWW,S,101330,F,False,9,0,0.1111111111111111,0.3333333333333333
1017,0,1017_MTI_ANG_XX.wav,MTI,A,101343,N,False,10,0,0.0,0.7
1017,0,1017_MTI_DIS_XX.wav,MTI,D,101345,A,False,7,0,0.0,0.5714285714285714
1017,0,1017_MTI_FEA_XX.wav,MTI,F,101344,N,False,11,0,0.18181818181818182,0.6363636363636364
1017,0,1017_MTI_HAP_XX.wav,MTI,H,101341,N,False,10,0,0.0,0.9
1017,0,1017_MTI_NEU_XX.wav,MTI,N,101340,N,False,10,1.0,0.8,0.8
1017,0,1017_MTI_SAD_XX.wav,MTI,S,101342,N,False,9,0,0.1111111111111111,0.8888888888888888
1017,0,1017_TAI_ANG_XX.wav,TAI,A,101337,N,False,10,0,0.1,0.6
1017,0,1017_TAI_DIS_XX.wav,TAI,D,101339,N,False,9,0,0.2222222222222222,0.5555555555555556
1017,0,1017_TAI_FEA_XX.wav,TAI,F,101338,N,False,9,0,0.0,0.7777777777777778
1017,0,1017_TAI_HAP_XX.wav,TAI,H,101335,N,False,10,0,0.0,0.9
1017,0,1017_TAI_NEU_XX.wav,TAI,N,101334,N,False,9,1.0,0.8888888888888888,0.8888888888888888
1017,0,1017_TAI_SAD_XX.wav,TAI,S,101336,N,False,9,0,0.2222222222222222,0.6666666666666666
1017,0,1017_TIE_ANG_XX.wav,TIE,A,101319,D,False,10,0,0.3,0.5
1017,0,1017_TIE_DIS_XX.wav,TIE,D,101321,N,False,9,0,0.1111111111111111,0.4444444444444444
1017,0,1017_TIE_FEA_XX.wav,TIE,F,101320,N,False,10,0,0.0,0.6
1017,0,1017_TIE_HAP_XX.wav,TIE,H,101317,N,False,9,0,0.0,0.7777777777777778
1017,0,1017_TIE_NEU_XX.wav,TIE,N,101316,N,False,8,1.0,0.875,0.875
1017,0,1017_TIE_SAD_XX.wav,TIE,S,101318,N,False,8,0,0.375,0.5
1017,0,1017_TSI_ANG_XX.wav,TSI,A,101373,N,False,9,0,0.3333333333333333,0.4444444444444444
1017,0,1017_TSI_DIS_XX.wav,TSI,D,101375,D:F,True,9,0.5,0.3333333333333333,0.3333333333333333
1017,0,1017_TSI_FEA_XX.wav,TSI,F,101374,N,False,8,0,0.25,0.5
1017,0,1017_TSI_HAP_XX.wav,TSI,H,101371,N,False,11,0,0.2727272727272727,0.45454545454545453
1017,0,1017_TSI_NEU_XX.wav,TSI,N,101370,N,False,10,1.0,0.8,0.8
1017,0,1017_TSI_SAD_XX.wav,TSI,S,101372,N,False,8,0,0.125,0.75
1017,0,1017_WSI_ANG_XX.wav,WSI,A,101379,A,False,9,1.0,0.7777777777777778,0.7777777777777778
1017,0,1017_WSI_DIS_XX.wav,WSI,D,101381,A,False,9,0,0.1111111111111111,0.7777777777777778
1017,0,1017_WSI_FEA_XX.wav,WSI,F,101380,A,False,10,0,0.0,0.6
1017,0,1017_WSI_HAP_XX.wav,WSI,H,101377,A,False,10,0,0.0,0.5
1017,0,1017_WSI_NEU_XX.wav,WSI,N,101376,N,False,10,1.0,0.4,0.4
1017,0,1017_WSI_SAD_XX.wav,WSI,S,101378,D,False,7,0,0.0,0.42857142857142855
1017,1,1017_DFA_ANG_XX.wav,DFA,A,101361,N,False,9,0,0.1111111111111111,0.7777777777777778
1017,1,1017_DFA_DIS_XX.wav,DFA,D,101363,N,False,9,0,0.2222222222222222,0.6666666666666666
1017,1,1017_DFA_FEA_XX.wav,DFA,F,101362,N,False,10,0,0.2,0.6
1017,1,1017_DFA_HAP_XX.wav,DFA,H,101359,N,False,7,0,0.14285714285714285,0.8571428571428571
1017,1,1017_DFA_NEU_XX.wav,DFA,N,101358,N,False,8,1.0,0.875,0.875
1017,1,1017_DFA_SAD_XX.wav,DFA,S,101360,N,False,10,0,0.1,0.9
1017,1,1017_IEO_ANG_MD.wav,IEO,A,101308,F:N,True,10,0,0.0,0.4
1017,1,1017_IEO_DIS_MD.wav,IEO,D,101314,N,False,9,0,0.1111111111111111,0.6666666666666666
1017,1,1017_IEO_FEA_MD.wav,IEO,F,101311,N,False,10,0,0.0,0.8
1017,1,1017_IEO_HAP_MD.wav,IEO,H,101302,N,False,9,0,0.1111111111111111,0.7777777777777778
1017,1,1017_IEO_NEU_XX.wav,IEO,N,101300,N,False,10,1.0,1.0,1.0
1017,1,1017_IEO_SAD_MD.wav,IEO,S,101305,N,False,10,0,0.1,0.8
1017,1,1017_IOM_ANG_XX.wav,IOM,A,101325,N,False,7,0,0.14285714285714285,0.42857142857142855
1017,1,1017_IOM_DIS_XX.wav,IOM,D,101327,A,False,10,0,0.1,0.5
1017,1,1017_IOM_FEA_XX.wav,IOM,F,101326,N,False,10,0,0.0,0.5
1017,1,1017_IOM_HAP_XX.wav,IOM,H,101323,N,False,10,0,0.0,0.8
1017,1,1017_IOM_NEU_XX.wav,IOM,N,101322,N,False,8,1.0,0.75,0.75
1017,1,1017_IOM_SAD_XX.wav,IOM,S,101324,N,False,9,0,0.1111111111111111,0.5555555555555556
1017,1,1017_ITH_ANG_XX.wav,ITH,A,101355,D,False,10,0,0.0,0.8
1017,1,1017_ITH_DIS_XX.wav,ITH,D,101357,N,False,9,0,0.1111111111111111,0.4444444444444444
1017,1,1017_ITH_FEA_XX.wav,ITH,F,101356,N,False,9,0,0.0,1.0
1017,1,1017_ITH_HAP_XX.wav,ITH,H,101353,N,False,9,0,0.1111111111111111,0.8888888888888888
1017,1,1017_ITH_NEU_XX.wav,ITH,N,101352,N,False,10,1.0,0.9,0.9
